split,project,index_file
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_4_F5.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_4_F6.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_1_All.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_1_F0.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_1_F1.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_1_F2.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_1_F3.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_1_F4.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_1_F5.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_1_F6.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_2_All.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_2_F0.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_2_F1.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_2_F2.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_2_F3.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_2_F4.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_2_F5.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_2_F6.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_3_All_1.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_3_All_2.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_3_F0.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_3_F1.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_3_F2.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_3_F3.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_3_F4.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_3_F5.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_3_F6.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_4_All_1.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_4_All_2.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_4_F0.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_4_F1.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_4_F2.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_4_F3.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_4_F4.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_4_F5.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_B_4_F6.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_1_All.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_1_F1.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_1_F2.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_1_F3.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_1_F4.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_1_F5.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_1_F6.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_2_All.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_2_F1.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_2_F2.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_2_F3.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_2_F4.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_2_F5.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_2_F6.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_3_All.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_3_F1.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_3_F2.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_3_F3.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_3_F4.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_3_F5.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_3_F6.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_4_All.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_4_F1.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_4_F2.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_4_F3.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_4_F4.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_4_F5.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_H_4_F6.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_1_All.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_1_F0.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_1_F1.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_1_F2.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_1_F3.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_1_F4.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_1_F5.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_1_F6.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_2_All.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_2_F0.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_2_F1.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_2_F2.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_2_F3.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_2_F4.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_2_F5.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_2_F6.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_3_All_1.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_3_All_2.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_3_F0.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_3_F1.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_3_F2.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_3_F3.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_3_F4.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_3_F5.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_3_F6.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_4_All_1.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_4_All_2.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_4_F0.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_4_F1.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_4_F2.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_4_F3.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_4_F4.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_4_F5.ms2.index.npy
train,MSV000080812,MSV000080812.QE6_LC6_IAH_SUMO_U2OS_M_4_F6.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_12_25N_2_140729011440.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_13_25N_3_140729041144.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_16_37N_1_140729074952.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_17_37N_2_140729101310.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_18_37N_3_140729122909.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_21_12T_1_140729160716.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_22_12T_2_140729182320.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_23_12T_3_140729203924.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_25_27N_1_140730001730.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_26_27N_2_140730023333.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_27_27N_3_140730044935.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_29_89N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_30_89N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_31_89N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_34_39T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_35_39T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_36_39T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_39_3T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_40_3T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_41_3T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_47_25N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_6_54T_1_140728152924.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_7_54T_2_140728174527.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus07252014_8_54T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_11_30T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_12_30T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_13_30T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_16_34N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_17_34N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_18_34N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_21_86N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_22_86N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_23_86N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_26_33N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_27_33N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_28_33N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_31_29T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_32_29T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_33_29T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_36_61T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_37_61T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_38_61T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_41_94T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_42_94T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_43_94T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_6_17N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_7_17N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08012014_8_17N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_14_44N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_15_44N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_16_44N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_19_38N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_20_38N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_21_38N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_24_2N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_25_2N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_26_2N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_29_98T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_30_98T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_31_98T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_34_87T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_35_87T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_36_87T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_39_100N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_40_100N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_41_100N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_44_31T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_45_31T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_46_31T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_49_13T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_50_13T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08082014_51_13T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_11_93T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_12_93T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_13_93T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_16_95N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_17_95N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_18_95N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_21_36N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_22_36N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_23_36N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_26_40T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_27_40T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_28_40T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_31_63N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_32_63N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_33_63N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_36_82T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_37_82T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_38_82T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_41_6T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_42_6T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_43_6T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_6_71N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_7_71N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08152014_8_71N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_11_20T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_12_20T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_13_20T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_16_28N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_17_28N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_18_28N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_21_60N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_22_60N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_23_60N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_26_32N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_27_32N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_28_32N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_31_23T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_32_23T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_33_23T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_36_79T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_37_79T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_38_79T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_41_51T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_42_51T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_43_51T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_6_90N_1_140828141744.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_7_90N_2_140828163346.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus08232014_8_90N_3_140828184950.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_11_80N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_12_80N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_13_80N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_16_59T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_17_59T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_18_59T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_21_49T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_22_49T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_23_49T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_26_21N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_27_21N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_28_21N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_31_97N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_32_97N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_33_97N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_36_56T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_37_56T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_38_59T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_41_45T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_42_45T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_43_45T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_6_7N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_7_7N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09012014_8_7N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_11_14N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_12_14N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_13_14N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_16_75T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_17_75T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_18_75T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_21_83T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_22_83T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_23_83T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_26_57N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_27_57N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_28_57N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_31_66T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_32_66T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_33_66T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_36_41T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_37_41T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_38_41T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_6_35N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_7_35N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09062014_8_35N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_11_91N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_12_91N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_13_91N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_16_88T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_17_88T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_18_88T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_21_62N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_22_62N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_23_62N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_26_42N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_27_42N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_28_42N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_31_18T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_32_18T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_33_18T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_36_26T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_37_26T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_38_26T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_41_69T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_42_69T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_43_69T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_6_99N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_7_99N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus09202014_8_99N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_11_70T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_12_70T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_13_70T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_16_5T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_17_5T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_18_5T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_21_4N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_22_4N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_23_4N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_26_72N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_27_72N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_28_72N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_31_15N_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_32_15N_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_33_15N_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_36_92T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_37_92T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_38_92T_3.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_41_16T_1.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_42_16T_2.ms2.index.npy
train,MSV000080825,MSV000080825.QEPlus10032014_43_16T_3.ms2.index.npy
